SOID,Dt,CustID,Gen,Ctry,Rgn,City,Grp,Prod,SubCat,Cat,Color,Qty,UPrice,ListUPrice,DiscPct,DiscAmount,UCost,Amount,Channel,Payment,ShipMode,Campaign,SalesRep,Segment,CustType,CustSince
53209,2024-06-07,CUST00762,F,Australia,Australia,Brisbane,Pacific,Cycling Shorts,Shorts,Clothing,Không,2,70,100.0,0.3,60.0,43.75,140,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2021
53209,2024-06-07,CUST00762,F,Australia,Australia,Brisbane,Pacific,LL Road Saddle,Saddles,Components,Không,2,28,35.9,0.22,15.8,17.24,56,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2021
53329,2024-06-07,CUST00120,F,United States,Central,Dallas,North America,Minipump,Pumps,Accessories,Không,2,25,26.88,0.07,3.76,13.77,50,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
53371,2024-06-07,CUST00414,F,United States,Southeast,Orlando,North America,Sport-100 Helmet,Helmets,Accessories,Không,2,35,48.61,0.28,27.22,19.22,70,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,Thường,Cá nhân,2021
51384,2024-06-08,CUST00241,F,United Kingdom,United Kingdom,London,Europe,Racing Socks,Socks,Clothing,Không,1,9,9.78,0.08,0.78,5.65,9,Online,Thẻ,Tiêu chuẩn,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2021
51557,2024-06-08,CUST00750,F,Australia,Australia,Sydney,Pacific,Cycling Shorts,Shorts,Clothing,Không,3,70,94.59,0.26,73.77,43.61,210,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Thường,Doanh nghiệp,2023
51751,2024-06-08,CUST00025,M,France,France,Paris,Europe,Mountain Tire,Tires,Accessories,Không,4,35,37.63,0.07,10.52,19.45,140,Online,Thẻ,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,Thường,Doanh nghiệp,2019
52449,2024-06-08,CUST00820,F,United States,Central,Denver,North America,Cycling Shorts,Shorts,Clothing,Không,3,70,71.43,0.02,4.29,43.8,210,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Lê Văn Cường,Mới,Cá nhân,2024
52449,2024-06-08,CUST00820,F,United States,Central,Denver,North America,Bottle Cage,Bottle Cages,Accessories,Không,3,9,9.28,0.03,0.84,4.93,27,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Lê Văn Cường,Mới,Cá nhân,2024
52611,2024-06-08,CUST00357,F,United States,Northwest,Seattle,North America,Cycling Shorts,Shorts,Clothing,Không,1,70,70.0,0.0,0.0,42.81,70,Online,Thẻ,Giao nhanh,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2023
52611,2024-06-08,CUST00357,F,United States,Northwest,Seattle,North America,Sport-100 Helmet,Helmets,Accessories,Không,3,35,36.46,0.04,4.38,18.9,105,Online,Thẻ,Giao nhanh,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2023
53513,2024-06-08,CUST00660,M,United States,Southeast,Atlanta,North America,Mountain Tire,Tires,Accessories,Không,4,35,35.71,0.02,2.84,19.48,140,Online,Chuyển khoản,Giao nhanh,Giữa năm,Hoàng Văn Em,Mới,Cá nhân,2024
53513,2024-06-08,CUST00660,M,United States,Southeast,Atlanta,North America,Patch Kit,Tires,Accessories,Không,8,2,2.0,0.0,0.0,1.12,16,Online,Chuyển khoản,Giao nhanh,Giữa năm,Hoàng Văn Em,Mới,Cá nhân,2024
53722,2024-06-08,CUST00036,F,United States,Central,Chicago,North America,Racing Socks,Socks,Clothing,Không,6,9,9.57,0.06,3.42,5.69,54,Online,Thẻ,Giao nhanh,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2023
52285,2024-06-09,CUST00733,F,United States,Northwest,Boise,North America,Water Bottle 30oz,Bottles,Accessories,Không,5,5,7.04,0.29,10.2,2.74,25,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2023
52301,2024-06-09,CUST00221,F,United Kingdom,United Kingdom,London,Europe,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.38,0.07,0.76,2.75,10,Online,Thẻ,Giao nhanh,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2022
53808,2024-06-09,CUST00297,M,Australia,Australia,Sydney,Pacific,Rear Derailleur,Derailleurs,Components,Không,2,121,131.52,0.08,21.04,73.37,242,Online,Thẻ,Giao nhanh,Giữa năm,Ngô Thị Nga,VIP,Doanh nghiệp,2023
53808,2024-06-09,CUST00297,M,Australia,Australia,Sydney,Pacific,Cycling Shorts,Shorts,Clothing,Không,3,70,77.78,0.1,23.34,43.58,210,Online,Thẻ,Giao nhanh,Giữa năm,Ngô Thị Nga,VIP,Doanh nghiệp,2023
53915,2024-06-09,CUST00396,F,United Kingdom,United Kingdom,Birmingham,Europe,Water Bottle 30oz,Bottles,Accessories,Không,5,5,5.15,0.03,0.75,2.7,25,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2023
53915,2024-06-09,CUST00396,F,United Kingdom,United Kingdom,Birmingham,Europe,Cycling Shorts,Shorts,Clothing,Không,1,70,72.92,0.04,2.92,42.61,70,Cửa hàng,Thẻ,Nhận tại cửa hàng,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2023
50359,2024-06-10,CUST00664,F,United States,Southwest,San Diego,North America,Cycling Jersey,Jerseys,Clothing,Không,3,54,56.25,0.04,6.75,33.21,162,Online,Chuyển khoản,Giao nhanh,Giữa năm,Phạm Thị Dung,Thường,Cá nhân,2021
50511,2024-06-10,CUST00571,M,France,France,Marseille,Europe,Patch Kit,Tires,Accessories,Không,6,2,2.15,0.07,0.9,1.11,12,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2019
50511,2024-06-10,CUST00571,M,France,France,Marseille,Europe,Mountain Tire,Tires,Accessories,Không,2,35,36.84,0.05,3.68,19.34,70,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2019
50511,2024-06-10,CUST00571,M,France,France,Marseille,Europe,Touring-3000 Yellow,Touring Bikes,Bikes,Yellow,1,742,815.38,0.09,73.38,448.17,742,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2019
50511,2024-06-10,CUST00571,M,France,France,Marseille,Europe,Road-150 Red,Road Bikes,Bikes,Red,1,3578,4020.22,0.11,442.22,2999.49,3578,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2019
50771,2024-06-10,CUST00254,F,Germany,Germany,Hamburg,Europe,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.26,0.05,0.52,2.72,10,Online,Thẻ,Giao nhanh,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2021
50860,2024-06-10,CUST00231,M,United States,Southeast,Atlanta,North America,Racing Socks,Socks,Clothing,Không,4,9,9.89,0.09,3.56,5.53,36,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,VIP,Doanh nghiệp,2018
50860,2024-06-10,CUST00231,M,United States,Southeast,Atlanta,North America,Water Bottle 30oz,Bottles,Accessories,Không,5,5,5.75,0.13,3.75,2.72,25,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,VIP,Doanh nghiệp,2018
50860,2024-06-10,CUST00231,M,United States,Southeast,Atlanta,North America,Mountain-200 Black,Mountain Bikes,Bikes,Black,1,2295,2550.0,0.1,255.0,1343.22,2295,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,VIP,Doanh nghiệp,2018
50860,2024-06-10,CUST00231,M,United States,Southeast,Atlanta,North America,Bottle Cage,Bottle Cages,Accessories,Không,1,9,11.39,0.21,2.39,4.94,9,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,VIP,Doanh nghiệp,2018
51425,2024-06-10,CUST00378,F,United Kingdom,United Kingdom,Birmingham,Europe,Full-Finger Gloves,Gloves,Clothing,Không,2,38,38.0,0.0,0.0,23.91,76,Online,Thẻ,Tiêu chuẩn,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2018
51425,2024-06-10,CUST00378,F,United Kingdom,United Kingdom,Birmingham,Europe,Minipump,Pumps,Accessories,Không,1,25,25.51,0.02,0.51,13.54,25,Online,Thẻ,Tiêu chuẩn,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2018
53485,2024-06-10,CUST00420,F,Germany,Germany,Berlin,Europe,Racing Socks,Socks,Clothing,Không,4,9,11.84,0.24,11.36,5.67,36,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2022
53559,2024-06-10,CUST00019,F,United States,Northeast,New York,North America,Racing Socks,Socks,Clothing,Không,5,9,9.09,0.01,0.45,5.49,45,Online,Thẻ,Tiêu chuẩn,Giữa năm,Trần Thị Bình,Thường,Cá nhân,2018
52246,2024-06-11,CUST00087,F,Australia,Australia,Sydney,Pacific,Water Bottle 30oz,Bottles,Accessories,Không,3,5,6.49,0.23,4.47,2.75,15,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Mới,Cá nhân,2024
52246,2024-06-11,CUST00087,F,Australia,Australia,Sydney,Pacific,Mountain Tire,Tires,Accessories,Không,4,35,46.67,0.25,46.68,19.47,140,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Mới,Cá nhân,2024
52287,2024-06-11,CUST00758,M,United States,Central,Chicago,North America,Mountain Tire,Tires,Accessories,Không,1,35,38.89,0.1,3.89,19.46,35,Online,Thẻ,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2022
52430,2024-06-11,CUST00365,M,United States,Northeast,Philadelphia,North America,Patch Kit,Tires,Accessories,Không,5,2,2.02,0.01,0.1,1.09,10,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Trần Thị Bình,VIP,Doanh nghiệp,2024
52430,2024-06-11,CUST00365,M,United States,Northeast,Philadelphia,North America,Road-650 Black,Road Bikes,Bikes,Black,1,783,870.0,0.1,87.0,656.5,783,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Trần Thị Bình,VIP,Doanh nghiệp,2024
52697,2024-06-11,CUST00527,F,Australia,Australia,Melbourne,Pacific,Mountain Tire,Tires,Accessories,Không,1,35,36.46,0.04,1.46,19.36,35,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2021
52697,2024-06-11,CUST00527,F,Australia,Australia,Melbourne,Pacific,Headlights - Dual,Lights,Accessories,Không,1,35,35.35,0.01,0.35,18.9,35,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2021
52697,2024-06-11,CUST00527,F,Australia,Australia,Melbourne,Pacific,Patch Kit,Tires,Accessories,Không,2,2,2.04,0.02,0.08,1.09,4,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2021
53211,2024-06-11,CUST00417,F,United States,Northwest,Seattle,North America,Minipump,Pumps,Accessories,Không,1,25,26.04,0.04,1.04,13.7,25,Online,Thẻ,Giao nhanh,Giữa năm,Nguyễn Văn An,Mới,Cá nhân,2024
53211,2024-06-11,CUST00417,F,United States,Northwest,Seattle,North America,Sport-100 Helmet,Helmets,Accessories,Không,1,35,38.04,0.08,3.04,19.5,35,Online,Thẻ,Giao nhanh,Giữa năm,Nguyễn Văn An,Mới,Cá nhân,2024
50554,2024-06-12,CUST00033,M,Canada,Canada,Toronto,North America,Touring-1000 Blue,Touring Bikes,Bikes,Blue,1,2384,2509.47,0.05,125.47,1405.86,2384,Online,Thẻ,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,VIP,Cá nhân,2018
50554,2024-06-12,CUST00033,M,Canada,Canada,Toronto,North America,Full-Finger Gloves,Gloves,Clothing,Không,3,38,41.3,0.08,9.9,23.09,114,Online,Thẻ,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,VIP,Cá nhân,2018
50554,2024-06-12,CUST00033,M,Canada,Canada,Toronto,North America,Road-650 Black,Road Bikes,Bikes,Black,1,783,910.47,0.14,127.47,675.67,783,Online,Thẻ,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,VIP,Cá nhân,2018
51410,2024-06-12,CUST00370,F,United States,Central,Dallas,North America,Road-650 Black,Road Bikes,Bikes,Black,1,783,900.0,0.13,117.0,654.11,783,Online,Thẻ,Giao nhanh,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2020
51410,2024-06-12,CUST00370,F,United States,Central,Dallas,North America,HL Road Wheel,Wheels,Components,Không,1,280,291.67,0.04,11.67,166.17,280,Online,Thẻ,Giao nhanh,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2020
51410,2024-06-12,CUST00370,F,United States,Central,Dallas,North America,Sport-100 Helmet,Helmets,Accessories,Không,3,35,38.04,0.08,9.12,19.49,105,Online,Thẻ,Giao nhanh,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2020
51865,2024-06-12,CUST00820,F,United States,Central,Denver,North America,Racing Socks,Socks,Clothing,Không,6,9,9.38,0.04,2.28,5.58,54,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Lê Văn Cường,Mới,Cá nhân,2024
52101,2024-06-12,CUST00563,M,United Kingdom,United Kingdom,London,Europe,LL Road Saddle,Saddles,Components,Không,1,28,29.47,0.05,1.47,17.25,28,Online,Thẻ,Giao nhanh,Giữa năm,Vũ Văn Hải,VIP,Cá nhân,2020
52101,2024-06-12,CUST00563,M,United Kingdom,United Kingdom,London,Europe,Mountain Tire,Tires,Accessories,Không,1,35,38.04,0.08,3.04,18.93,35,Online,Thẻ,Giao nhanh,Giữa năm,Vũ Văn Hải,VIP,Cá nhân,2020
52107,2024-06-12,CUST00495,F,United States,Northeast,Boston,North America,Racing Socks,Socks,Clothing,Không,3,9,9.18,0.02,0.54,5.53,27,Online,Thẻ,Giao nhanh,Giữa năm,Trần Thị Bình,Thường,Cá nhân,2021
52208,2024-06-12,CUST00105,M,United Kingdom,United Kingdom,Birmingham,Europe,Water Bottle 30oz,Bottles,Accessories,Không,4,5,5.15,0.03,0.6,2.77,20,Online,Thẻ,Giao nhanh,Giữa năm,Vũ Văn Hải,VIP,Doanh nghiệp,2024
52321,2024-06-12,CUST00170,M,Canada,Canada,Vancouver,North America,Mountain-200 Black,Mountain Bikes,Bikes,Black,1,2295,2550.0,0.1,255.0,1356.35,2295,Online,Chuyển khoản,Giao nhanh,Giữa năm,Đỗ Thị Giang,VIP,Doanh nghiệp,2021
52413,2024-06-12,CUST00051,M,United States,Southeast,Miami,North America,Touring-1000 Blue,Touring Bikes,Bikes,Blue,1,2384,2408.08,0.01,24.08,1408.13,2384,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,VIP,Doanh nghiệp,2024
52413,2024-06-12,CUST00051,M,United States,Southeast,Miami,North America,Road-650 Black,Road Bikes,Bikes,Black,1,783,870.0,0.1,87.0,668.31,783,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,VIP,Doanh nghiệp,2024
52479,2024-06-12,CUST00720,M,United States,Southwest,Los Angeles,North America,LL Road Saddle,Saddles,Components,Không,1,28,28.28,0.01,0.28,17.12,28,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Phạm Thị Dung,Thường,Cá nhân,2023
52479,2024-06-12,CUST00720,M,United States,Southwest,Los Angeles,North America,Bottle Cage,Bottle Cages,Accessories,Không,3,9,9.28,0.03,0.84,5.0,27,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Phạm Thị Dung,Thường,Cá nhân,2023
53162,2024-06-12,CUST00812,M,United States,Southwest,Phoenix,North America,Mountain Tire,Tires,Accessories,Không,3,35,36.46,0.04,4.38,19.48,105,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Phạm Thị Dung,Thường,Cá nhân,2022
53465,2024-06-12,CUST00353,F,United States,Northeast,Philadelphia,North America,HL Road Wheel,Wheels,Components,Không,2,280,307.69,0.09,55.38,170.0,560,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Trần Thị Bình,Thường,Cá nhân,2023
53465,2024-06-12,CUST00353,F,United States,Northeast,Philadelphia,North America,Full-Finger Gloves,Gloves,Clothing,Không,3,38,48.1,0.21,30.3,24.02,114,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Trần Thị Bình,Thường,Cá nhân,2023
53465,2024-06-12,CUST00353,F,United States,Northeast,Philadelphia,North America,Patch Kit,Tires,Accessories,Không,4,2,2.86,0.3,3.44,1.1,8,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Trần Thị Bình,Thường,Cá nhân,2023
53616,2024-06-12,CUST00734,F,Germany,Germany,Munich,Europe,Cycling Shorts,Shorts,Clothing,Không,2,70,82.35,0.15,24.7,44.16,140,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2023
53616,2024-06-12,CUST00734,F,Germany,Germany,Munich,Europe,Cycling Jersey,Jerseys,Clothing,Không,1,54,64.29,0.16,10.29,32.94,54,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2023
53616,2024-06-12,CUST00734,F,Germany,Germany,Munich,Europe,Minipump,Pumps,Accessories,Không,2,25,32.47,0.23,14.94,13.94,50,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Đặng Văn Minh,Thường,Cá nhân,2023
53703,2024-06-12,CUST00132,M,United Kingdom,United Kingdom,London,Europe,Touring-1000 Blue,Touring Bikes,Bikes,Blue,1,2384,2563.44,0.07,179.44,1390.13,2384,Online,Thẻ,Tiêu chuẩn,Giữa năm,Vũ Văn Hải,VIP,Cá nhân,2018
53703,2024-06-12,CUST00132,M,United Kingdom,United Kingdom,London,Europe,ML Crankset,Cranksets,Components,Không,2,113,114.14,0.01,2.28,68.21,226,Online,Thẻ,Tiêu chuẩn,Giữa năm,Vũ Văn Hải,VIP,Cá nhân,2018
53703,2024-06-12,CUST00132,M,United Kingdom,United Kingdom,London,Europe,Sport-100 Helmet,Helmets,Accessories,Không,2,35,37.23,0.06,4.46,19.57,70,Online,Thẻ,Tiêu chuẩn,Giữa năm,Vũ Văn Hải,VIP,Cá nhân,2018
51321,2024-06-13,CUST00347,F,United States,Central,Denver,North America,Water Bottle 30oz,Bottles,Accessories,Không,2,5,6.17,0.19,2.34,2.77,10,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
51321,2024-06-13,CUST00347,F,United States,Central,Denver,North America,Front Brakes,Brakes,Components,Không,2,107,125.88,0.15,37.76,64.94,214,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
51808,2024-06-13,CUST00535,F,Canada,Canada,Toronto,North America,Bottle Cage,Bottle Cages,Accessories,Không,2,9,12.5,0.28,7.0,4.92,18,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2019
51808,2024-06-13,CUST00535,F,Canada,Canada,Toronto,North America,Cycling Shorts,Shorts,Clothing,Không,3,70,97.22,0.28,81.66,43.17,210,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2019
52363,2024-06-13,CUST00164,M,United States,Northwest,Seattle,North America,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.49,0.09,0.98,2.71,10,Online,Chuyển khoản,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2021
52604,2024-06-13,CUST00350,M,France,France,Lyon,Europe,Mountain-200 Black,Mountain Bikes,Bikes,Black,1,2295,2365.98,0.03,70.98,1320.46,2295,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2019
52604,2024-06-13,CUST00350,M,France,France,Lyon,Europe,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,588.54,0.04,23.54,341.48,565,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2019
52692,2024-06-13,CUST00278,F,United States,Northeast,New York,North America,Cycling Jersey,Jerseys,Clothing,Không,4,54,75.0,0.28,84.0,33.19,216,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Trần Thị Bình,Thường,Cá nhân,2022
53757,2024-06-13,CUST00676,M,Germany,Germany,Hamburg,Europe,Cycling Cap,Caps,Clothing,Không,4,9,9.0,0.0,0.0,5.48,36,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Đặng Văn Minh,Mới,Cá nhân,2024
54150,2024-06-13,CUST00515,F,United States,Northwest,Seattle,North America,Cycling Cap,Caps,Clothing,Không,2,9,11.84,0.24,5.68,5.62,18,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2020
50768,2024-06-14,CUST00024,M,United States,Northwest,Portland,North America,Bottle Cage,Bottle Cages,Accessories,Không,2,9,9.09,0.01,0.18,4.87,18,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2022
50768,2024-06-14,CUST00024,M,United States,Northwest,Portland,North America,Minipump,Pumps,Accessories,Không,2,25,25.77,0.03,1.54,13.61,50,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2022
51520,2024-06-14,CUST00492,F,United States,Central,Denver,North America,Bottle Cage,Bottle Cages,Accessories,Không,1,9,9.09,0.01,0.09,4.86,9,Online,Thẻ,Giao nhanh,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2023
51659,2024-06-14,CUST00274,F,Canada,Canada,Toronto,North America,Full-Finger Gloves,Gloves,Clothing,Không,3,38,45.78,0.17,23.34,23.79,114,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2023
51659,2024-06-14,CUST00274,F,Canada,Canada,Toronto,North America,Sport-100 Helmet,Helmets,Accessories,Không,1,35,46.67,0.25,11.67,19.45,35,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2023
51659,2024-06-14,CUST00274,F,Canada,Canada,Toronto,North America,Cycling Cap,Caps,Clothing,Không,1,9,10.0,0.1,1.0,5.64,9,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2023
53166,2024-06-14,CUST00585,M,Australia,Australia,Brisbane,Pacific,ML Crankset,Cranksets,Components,Không,1,113,121.51,0.07,8.51,68.37,113,Online,Thẻ,Giao nhanh,Giữa năm,Ngô Thị Nga,Mới,Cá nhân,2024
53196,2024-06-14,CUST00373,F,Australia,Australia,Brisbane,Pacific,Road-150 Red,Road Bikes,Bikes,Red,1,3578,4065.91,0.12,487.91,3081.61,3578,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2023
53196,2024-06-14,CUST00373,F,Australia,Australia,Brisbane,Pacific,Minipump,Pumps,Accessories,Không,2,25,25.51,0.02,1.02,13.97,50,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2023
50267,2024-06-15,CUST00528,M,France,France,Lyon,Europe,Cycling Shorts,Shorts,Clothing,Không,2,70,77.78,0.1,15.56,43.25,140,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2023
50267,2024-06-15,CUST00528,M,France,France,Lyon,Europe,Road-650 Black,Road Bikes,Bikes,Black,1,783,1030.26,0.24,247.26,655.57,783,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2023
50576,2024-06-15,CUST00359,F,United States,Southeast,Atlanta,North America,Full-Finger Gloves,Gloves,Clothing,Không,4,38,39.18,0.03,4.72,23.11,152,Online,Thẻ,Giao nhanh,Giữa năm,Hoàng Văn Em,Mới,Cá nhân,2024
50576,2024-06-15,CUST00359,F,United States,Southeast,Atlanta,North America,Racing Socks,Socks,Clothing,Không,3,9,9.0,0.0,0.0,5.61,27,Online,Thẻ,Giao nhanh,Giữa năm,Hoàng Văn Em,Mới,Cá nhân,2024
51267,2024-06-15,CUST00184,F,France,France,Paris,Europe,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.38,0.07,0.76,2.72,10,Online,Thẻ,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2019
51267,2024-06-15,CUST00184,F,France,France,Paris,Europe,HL Road Wheel,Wheels,Components,Không,1,280,282.83,0.01,2.83,167.95,280,Online,Thẻ,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,VIP,Doanh nghiệp,2019
51804,2024-06-15,CUST00382,F,United States,Southeast,Atlanta,North America,Cycling Cap,Caps,Clothing,Không,4,9,9.68,0.07,2.72,5.67,36,Online,Thẻ,Tiêu chuẩn,Giữa năm,Hoàng Văn Em,Thường,Cá nhân,2018
